run_name,source,benchmark,threads,dynamic,program_id,duration_ms,mops_total,init_ms,mops_per_thread,total_threads,avail_threads,operation_type,pid,mode,rep
run_7,dual-exclusive,FT,2,False,1,53320,7433.66,,3716.83,2,2,floating point,174848,dynamic=false,1
run_7,dual-exclusive,FT,4,False,1,26450,14984.49,,3746.12,4,4,floating point,177952,dynamic=false,1
run_7,dual-exclusive,FT,8,False,1,13770,28791.95,,3598.99,8,8,floating point,180318,dynamic=false,1
run_7,dual-exclusive,FT,16,False,1,7090,55942.59,,3496.41,16,16,floating point,182655,dynamic=false,1
run_7,dual-exclusive,FT,32,False,1,4010,98881.93,,3090.06,32,32,floating point,185472,dynamic=false,1
run_7,dual-exclusive,FT,2,True,1,52310,7577.04,,3788.52,2,2,floating point,174849,dynamic=true,1
run_7,dual-exclusive,FT,4,True,1,27410,14459.43,,3614.86,4,4,floating point,177950,dynamic=true,1
run_7,dual-exclusive,FT,8,True,1,13520,29318.32,,3664.79,8,8,floating point,180317,dynamic=true,1
run_7,dual-exclusive,FT,16,True,1,7260,54625.57,,3414.1,16,16,floating point,182654,dynamic=true,1
run_7,dual-exclusive,FT,32,True,1,4020,98572.54,,3080.39,32,32,floating point,185474,dynamic=true,1
run_8,dual-exclusive,FT,2,False,1,52690,7523.22,,3761.61,2,2,floating point,175240,dynamic=false,1
run_8,dual-exclusive,FT,4,False,1,26470,14976.6,,3744.15,4,4,floating point,178104,dynamic=false,1
run_8,dual-exclusive,FT,8,False,1,13430,29518.91,,3689.86,8,8,floating point,180483,dynamic=false,1
run_8,dual-exclusive,FT,16,False,1,7230,54810.82,,3425.68,16,16,floating point,182845,dynamic=false,1
run_8,dual-exclusive,FT,32,False,1,4010,98848.17,,3089.01,32,32,floating point,185879,dynamic=false,1
run_8,dual-exclusive,FT,2,True,1,52220,7590.36,,3795.18,2,2,floating point,175241,dynamic=true,1
run_8,dual-exclusive,FT,4,True,1,26100,15185.45,,3796.36,4,4,floating point,178103,dynamic=true,1
run_8,dual-exclusive,FT,8,True,1,13210,30009.42,,3751.18,8,8,floating point,180482,dynamic=true,1
run_8,dual-exclusive,FT,16,True,1,7050,56217.14,,3513.57,16,16,floating point,182844,dynamic=true,1
