run_name,source,benchmark,threads,dynamic,program_id,duration_ms,mops_total,init_ms,mops_per_thread,total_threads,avail_threads,operation_type,pid,mode,rep
run_9,dual,EP,16,False,2,7150,1200.86,,75.05,16,16,Random numbers generated,42341,dynamic=false,2
run_9,dual,EP,32,False,1,3620,2370.07,,74.06,32,32,Random numbers generated,48286,dynamic=false,1
run_9,dual,EP,32,False,2,3590,2393.06,,74.78,32,32,Random numbers generated,48287,dynamic=false,2
run_9,dual,EP,2,True,1,69860,122.97,,122.97,1,2,Random numbers generated,20325,dynamic=true,1
run_9,dual,EP,2,True,2,42400,202.61,,101.3,2,2,Random numbers generated,20323,dynamic=true,2
run_9,dual,EP,4,True,1,23930,358.93,,89.73,4,4,Random numbers generated,25769,dynamic=true,1
run_9,dual,EP,4,True,2,33900,253.39,,126.69,2,4,Random numbers generated,25767,dynamic=true,2
run_9,dual,EP,8,True,1,18340,468.42,,117.11,4,8,Random numbers generated,30246,dynamic=true,1
run_9,dual,EP,8,True,2,11780,729.05,,91.13,8,8,Random numbers generated,30244,dynamic=true,2
run_9,dual,EP,16,True,1,6490,1323.17,,82.7,16,16,Random numbers generated,42343,dynamic=true,1
run_9,dual,EP,16,True,2,9560,898.53,,112.32,8,16,Random numbers generated,42344,dynamic=true,2
run_9,dual,EP,32,True,1,3220,2669.12,,83.41,32,32,Random numbers generated,48284,dynamic=true,1
run_9,dual,EP,32,True,2,4960,1730.32,,108.14,16,32,Random numbers generated,48285,dynamic=true,2
run_1,dual-exclusive,EP,2,False,1,28110,305.61,,152.8,2,2,Random numbers generated,164492,dynamic=false,1
run_1,dual-exclusive,EP,4,False,1,14020,612.8,,153.2,4,4,Random numbers generated,176537,dynamic=false,1
run_1,dual-exclusive,EP,8,False,1,7030,1222.33,,152.79,8,8,Random numbers generated,179162,dynamic=false,1
run_1,dual-exclusive,EP,16,False,1,3530,2435.8,,152.24,16,16,Random numbers generated,181436,dynamic=false,1
run_1,dual-exclusive,EP,32,False,1,1770,4860.93,,151.9,32,32,Random numbers generated,183752,dynamic=false,1
run_1,dual-exclusive,EP,2,True,1,28050,306.2,,153.1,2,2,Random numbers generated,164491,dynamic=true,1
run_1,dual-exclusive,EP,4,True,1,14090,609.49,,152.37,4,4,Random numbers generated,176538,dynamic=true,1
run_1,dual-exclusive,EP,8,True,1,7030,1221.22,,152.65,8,8,Random numbers generated,179161,dynamic=true,1
run_1,dual-exclusive,EP,16,True,1,3540,2429.6,,151.85,16,16,Random numbers generated,181437,dynamic=true,1
run_1,dual-exclusive,EP,32,True,1,1760,4877.18,,152.41,32,32,Random numbers generated,183753,dynamic=true,1
run_10,dual-exclusive,EP,2,False,1,28090,305.82,,152.91,2,2,Random numbers generated,176192,dynamic=false,1
run_10,dual-exclusive,EP,4,False,1,14010,613.04,,153.26,4,4,Random numbers generated,178883,dynamic=false,1
run_10,dual-exclusive,EP,8,False,1,7010,1225.3,,153.16,8,8,Random numbers generated,181107,dynamic=false,1
run_10,dual-exclusive,EP,16,False,1,3520,2440.88,,152.55,16,16,Random numbers generated,183487,dynamic=false,1
run_10,dual-exclusive,EP,32,False,1,1760,4877.88,,152.43,32,32,Random numbers generated,186653,dynamic=false,1
run_10,dual-exclusive,EP,2,True,1,28080,305.94,,152.97,2,2,Random numbers generated,176193,dynamic=true,1
run_10,dual-exclusive,EP,4,True,1,14030,612.29,,153.07,4,4,Random numbers generated,178882,dynamic=true,1
run_10,dual-exclusive,EP,8,True,1,7040,1220.78,,152.6,8,8,Random numbers generated,181106,dynamic=true,1
run_10,dual-exclusive,EP,16,True,1,3520,2438.63,,152.41,16,16,Random numbers generated,183486,dynamic=true,1
run_10,dual-exclusive,EP,32,True,1,1760,4876.82,,152.4,32,32,Random numbers generated,186652,dynamic=true,1
run_2,dual-exclusive,EP,2,False,1,28130,305.4,,152.7,2,2,Random numbers generated,164956,dynamic=false,1
run_2,dual-exclusive,EP,4,False,1,14020,612.75,,153.19,4,4,Random numbers generated,176820,dynamic=false,1
run_2,dual-exclusive,EP,8,False,1,7020,1223.58,,152.95,8,8,Random numbers generated,179375,dynamic=false,1
run_2,dual-exclusive,EP,16,False,1,3510,2445.97,,152.87,16,16,Random numbers generated,181631,dynamic=false,1
run_2,dual-exclusive,EP,32,False,1,1760,4869.53,,152.17,32,32,Random numbers generated,184039,dynamic=false,1
run_2,dual-exclusive,EP,2,True,1,28050,306.2,,153.1,2,2,Random numbers generated,164957,dynamic=true,1
run_2,dual-exclusive,EP,4,True,1,14010,613.24,,153.31,4,4,Random numbers generated,176821,dynamic=true,1
run_2,dual-exclusive,EP,8,True,1,7030,1222.7,,152.84,8,8,Random numbers generated,179374,dynamic=true,1
run_2,dual-exclusive,EP,16,True,1,3530,2432.36,,152.02,16,16,Random numbers generated,181630,dynamic=true,1
run_2,dual-exclusive,EP,32,True,1,1760,4869.43,,152.17,32,32,Random numbers generated,184038,dynamic=true,1
run_3,dual-exclusive,EP,2,False,1,28080,305.86,,152.93,2,2,Random numbers generated,165330,dynamic=false,1
run_3,dual-exclusive,EP,4,False,1,14010,613.15,,153.29,4,4,Random numbers generated,176970,dynamic=false,1
run_3,dual-exclusive,EP,8,False,1,7010,1225.06,,153.13,8,8,Random numbers generated,179536,dynamic=false,1
run_3,dual-exclusive,EP,16,False,1,3530,2436.21,,152.26,16,16,Random numbers generated,181815,dynamic=false,1
run_3,dual-exclusive,EP,32,False,1,1760,4868.43,,152.14,32,32,Random numbers generated,184476,dynamic=false,1
run_3,dual-exclusive,EP,2,True,1,28110,305.61,,152.81,2,2,Random numbers generated,165329,dynamic=true,1
